"patient_id","session_id","time","pressure_detrend"
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.48,-0.00183032679206008
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.55,-0.00182883851675797
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.67,-0.00182322250566358
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.75,-3.63585058948956e-07
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.85,0.159450427726824
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:54.98,7.38046196553569
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.05,14.6819824617783
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.17,14.6819834125249
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.25,14.6819794415396
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.35,14.5877791696053
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.48,11.2688618995526
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.55,11.2688611180552
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.67,10.0019934839397
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.75,8.73512538228624
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.85,7.77093521647612
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:55.98,6.80711312135918
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.05,5.84328958958076
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.17,4.19997657568592
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.25,3.49407548714862
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.35,3.45791352069637
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.48,3.42175094020877
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.55,2.79921155237344
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.67,2.56956609090639
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.75,2.3399221743789
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.85,2.13570322363285
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:56.98,1.93176878981694
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.05,1.7309992213859
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.17,1.53172640726598
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.25,1.37537436963203
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.35,1.26673214099719
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.48,1.25041699605026
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.55,1.2341040600063
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.67,1.2177913722694
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.75,1.20147799258075
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.85,1.1851302252694
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:57.98,1.16878108925539
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.05,1.15242905697869
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.17,1.00958050029885
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.25,0.866730904408996
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.35,0.723881316831466
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.48,0.581031975434598
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.55,0.438183066289184
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.67,0.29533457634443
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.75,0.15248664998353
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.85,0.00964038202300799
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:58.98,-9.69456268649083e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.05,-9.81465282166027e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.17,-9.79478440967796e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.25,-9.61774658208014e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.35,-7.16607501090039e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.48,9.38781795412069e-07
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.55,0.00236679992667632
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.67,0.640826650705549
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.75,5.42791189051786
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.85,10.513673440485
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:17:59.98,15.7649064085476
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.05,21.0161391220727
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.17,16.6714496303189
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.25,14.0944377829214
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.35,14.0945463810503
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.48,10.7151311837843
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.55,7.33571620764133
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.67,5.92423100415999
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.75,5.72273747992404
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.85,5.52124558152082
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:00.98,5.22514937334654
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.05,3.67352090621762
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.17,3.51341648259722
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.25,3.35441090429003
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.35,3.19496063034239
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.48,3.03550891112172
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.55,2.87605658019766
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.67,2.59435693560363
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.75,2.25830862940711
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.85,1.9222603223302
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:01.98,1.92225983843446
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.05,1.92225992626982
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.17,1.92225977866156
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.25,1.92225946713415
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.35,1.92225883830133
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.48,1.92225672034829
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.55,1.80177988221203
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.67,1.67577312984395
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.75,1.54976576724403
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.85,1.42375837833788
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:02.98,1.29775115134134
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.05,1.17174403802665
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.17,1.04573714524713
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.25,0.919731176370078
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.35,0.793724717477289
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.48,0.667695816538071
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.55,0.541498256174691
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.67,0.414538767974136
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.75,0.276333410868119
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.85,0.138127717230873
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:03.98,-7.57256621000124e-05
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.05,-0.113678330958464
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.17,-0.113679409621
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.25,-0.11367876731947
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.35,-0.11367564287184
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.48,-0.113664112574497
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.55,-0.0777388940173296
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.67,-0.0389280418667113
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.75,4.38659299106803e-07
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.85,0.466509192552621
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:04.98,3.43491181715945
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.05,9.33439233914714
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.17,15.2338265156495
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.25,16.7805652686266
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.35,16.4487069020051
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.48,15.9726319485935
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.55,14.4972649038882
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.67,11.4321084801113
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.75,10.6356033376906
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.85,9.86283111940884
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:05.98,9.02563995435366
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.05,8.15035462203423
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.17,6.62154195374069
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.25,3.91669540790781
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.35,3.85769549539691
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.48,3.85760384078503
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.55,3.85750812008064
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.67,3.19074756987402
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.75,2.82434246602452
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.85,2.68483362612506
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:06.98,2.54532514050015
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.05,2.43228382615871
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.17,2.29555159681286
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.25,2.21607517024677
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.35,2.136603733019
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.48,2.05713242349884
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.55,1.977660388
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.67,1.89816391731574
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.75,1.81864079936804
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.85,1.73769131918789
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:07.98,1.65637990891946
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.05,1.49785286654151
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.17,1.33932223144029
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.25,1.18079154196403
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.35,1.02226173911822
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.48,0.909964453892371
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.55,0.797709765551645
"2c5f35f9-68ba-4469-aae3-9fad7e3dd274","ce8f3238-4a22-4c71-8e49-76aad6ee7fe4",2018-09-17 11:18:08.67,0.685455621643541
